NeighbourhoodCode,Year,Month,PropertyCrimesCount,PropertyCrimesPerThousandInhabitants,PropertyCrimesPercentInCity,ViolentCrimesCount,ViolentCrimesPerThousandInhabitants,ViolentCrimesPercentInCity,BurglariesCount,BurglaryCrimesPerThousandInhabitants,BurglaryCrimesPercentInCity,AllCrimeCount,AllCrimesPerThousandInhabitants,AllCrimesPercentInCity
Wisselaar,2018,5,2.0,21.8335,19.1489,1.0,0.9097,6.9767,3.0,0.9097,8.8235,111.0,33.66,11.987
Wisselaar,2018,6,1.0,1.8195,1.5957,2.0,0.0,0.0,2.0,0.6065,5.8824,19.0,5.7616,2.0518
Wisselaar,2018,7,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.216
Wisselaar,2018,8,4.0,0.3032,0.266,1.0,0.3032,2.3256,0.0,0.0,0.0,20.0,6.0649,2.1598
Wisselaar,2018,9,2.0,0.6065,0.5319,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.1227,0.7559
Wisselaar,2018,10,4.0,0.3032,0.266,0.0,0.3032,2.3256,0.0,0.0,0.0,10.0,3.0324,1.0799
Wisselaar,2018,11,4.0,2.1227,1.8617,0.0,0.0,0.0,3.0,0.9097,8.8235,11.0,3.3357,1.1879
Wisselaar,2018,12,7.0,0.3032,0.266,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5162,0.54
Wisselaar,2019,1,0.0,0.9097,0.7979,2.0,0.3032,2.3256,1.0,0.3032,2.9412,15.0,4.5487,1.6199
Wisselaar,2019,2,4.0,0.9097,0.7979,1.0,0.3032,2.3256,0.0,0.0,0.0,13.0,3.9422,1.4039
Wisselaar,2019,3,2.0,0.3032,0.266,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3032,0.108
Wisselaar,2019,4,4.0,1.8195,1.5957,1.0,1.213,9.3023,0.0,0.0,0.0,20.0,6.0649,2.1598
Wisselaar,2019,5,0.0,2.4259,2.1277,0.0,0.0,0.0,2.0,0.6065,5.8824,10.0,3.0324,1.0799
Wisselaar,2019,6,4.0,0.3032,0.266,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.1227,0.7559
Wisselaar,2019,7,1.0,0.3032,0.266,5.0,0.6065,4.6512,0.0,0.0,0.0,9.0,2.7292,0.9719
Wisselaar,2019,8,0.0,4.5487,3.9894,1.0,0.9097,6.9767,4.0,1.213,11.7647,36.0,10.9168,3.8877
Wisselaar,2019,9,2.0,0.9097,0.7979,1.0,0.9097,6.9767,0.0,0.0,0.0,14.0,4.2454,1.5119
Wisselaar,2019,10,9.0,0.6065,0.5319,0.0,0.9097,6.9767,0.0,0.0,0.0,17.0,5.1551,1.8359
Wisselaar,2019,11,3.0,0.3032,0.266,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.7292,0.9719
Wisselaar,2019,12,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.216
Wisselaar,2020,1,5.0,2.7292,2.3936,6.0,0.6065,4.6512,0.0,0.0,0.0,19.0,5.7616,2.0518
Wisselaar,2020,2,9.0,0.9097,0.7979,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5162,0.54
Wisselaar,2020,3,6.0,1.213,1.0638,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.9422,1.4039
Wisselaar,2020,4,1.0,0.3032,0.266,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.216
Wisselaar,2020,5,3.0,0.3032,0.266,0.0,0.3032,2.3256,0.0,0.0,0.0,7.0,2.1227,0.7559
Wisselaar,2020,6,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.216
Wisselaar,2020,7,7.0,0.6065,0.5319,2.0,0.0,0.0,0.0,0.0,0.0,9.0,2.7292,0.9719
Wisselaar,2020,8,1.0,0.3032,0.266,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.213,0.432
Wisselaar,2020,9,3.0,3.3357,2.9255,0.0,0.3032,2.3256,3.0,0.9097,8.8235,25.0,7.5811,2.6998
Wisselaar,2020,10,3.0,1.5162,1.3298,2.0,0.0,0.0,0.0,0.0,0.0,32.0,9.7038,3.4557
Wisselaar,2020,11,3.0,0.9097,0.7979,0.0,0.0,0.0,1.0,0.3032,2.9412,10.0,3.0324,1.0799
Wisselaar,2020,12,1.0,4.5487,3.9894,0.0,0.0,0.0,2.0,0.6065,5.8824,29.0,8.7941,3.1317
Wisselaar,2021,1,4.0,4.5487,3.9894,0.0,0.6065,4.6512,1.0,0.3032,2.9412,25.0,7.5811,2.6998
Wisselaar,2021,2,1.0,8.7941,7.7128,0.0,0.0,0.0,0.0,0.0,0.0,40.0,12.1297,4.3197
Wisselaar,2021,3,2.0,1.8195,1.5957,2.0,0.0,0.0,0.0,0.0,0.0,9.0,2.7292,0.9719
Wisselaar,2021,4,0.0,0.6065,0.5319,1.0,0.3032,2.3256,0.0,0.0,0.0,27.0,8.1876,2.9158
Wisselaar,2021,5,9.0,3.9422,3.4574,0.0,0.6065,4.6512,0.0,0.0,0.0,43.0,13.0395,4.6436
Wisselaar,2021,6,2.0,1.213,1.0638,2.0,0.0,0.0,0.0,0.0,0.0,14.0,4.2454,1.5119
Wisselaar,2021,7,2.0,3.0324,2.6596,0.0,0.0,0.0,1.0,0.3032,2.9412,25.0,7.5811,2.6998
Wisselaar,2021,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wisselaar,2021,9,1.0,0.3032,0.266,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.216
Wisselaar,2021,10,1.0,0.6065,0.5319,1.0,0.3032,2.3256,0.0,0.0,0.0,4.0,1.213,0.432
Wisselaar,2021,11,4.0,3.3357,2.9255,1.0,0.0,0.0,5.0,1.5162,14.7059,20.0,6.0649,2.1598
Wisselaar,2021,12,2.0,3.3357,2.9255,0.0,0.3032,2.3256,1.0,0.3032,2.9412,29.0,8.7941,3.1317
Wisselaar,2022,1,3.0,3.3357,2.9255,0.0,0.3032,2.3256,1.0,0.3032,2.9412,18.0,5.4584,1.9438
Wisselaar,2022,2,8.0,0.9097,0.7481,1.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0649,2.103
Wisselaar,2022,3,7.0,6.3681,5.2369,0.0,0.6065,4.0816,0.0,0.0,0.0,38.0,11.5233,3.9958
Wisselaar,2022,4,6.0,12.1297,9.9751,1.0,0.9097,6.1224,5.0,1.5162,20.0,61.0,18.4979,6.4143
Wisselaar,2022,5,2.0,0.3032,0.2494,2.0,0.3032,2.0408,0.0,0.0,0.0,3.0,0.9097,0.3155
Wisselaar,2022,6,2.0,1.8195,1.4963,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.3357,1.1567
Wisselaar,2022,7,11.0,3.3357,2.7431,0.0,0.9097,6.1224,1.0,0.3032,4.0,32.0,9.7038,3.3649
Wisselaar,2022,8,7.0,0.6065,0.4988,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.2103
Wisselaar,2022,9,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wisselaar,2022,10,2.0,0.3032,0.2494,0.0,0.3032,2.0408,0.0,0.0,0.0,2.0,0.6065,0.2103
Wisselaar,2022,11,5.0,0.9097,0.7481,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.1227,0.7361
Wisselaar,2022,12,0.0,16.9816,13.9651,0.0,1.213,8.1633,1.0,0.3032,4.0,94.0,28.5049,9.8843
Ypelaar,2012,1,18.0,1.8195,1.4963,2.0,0.3032,2.0408,0.0,0.0,0.0,26.0,7.8843,2.734
Ypelaar,2012,2,8.0,0.3032,0.2494,0.0,0.0,0.0,1.0,0.3032,4.0,5.0,1.5162,0.5258
Ypelaar,2012,3,16.0,0.3032,0.2494,2.0,0.0,0.0,0.0,0.0,0.0,24.0,7.2778,2.5237
Ypelaar,2012,4,8.0,0.9097,0.7481,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.8195,0.6309
Ypelaar,2012,5,11.0,0.9097,0.7481,6.0,0.0,0.0,0.0,0.0,0.0,8.0,2.4259,0.8412
Ypelaar,2012,6,24.0,1.213,0.9975,1.0,0.0,0.0,2.0,0.6065,8.0,5.0,1.5162,0.5258
Ypelaar,2012,7,13.0,0.6065,0.4988,2.0,0.0,0.0,0.0,0.0,0.0,9.0,2.7292,0.9464
Ypelaar,2012,8,15.0,1.8195,1.4963,2.0,0.3032,2.0408,0.0,0.0,0.0,18.0,5.4584,1.8927
Ypelaar,2012,9,16.0,1.213,0.9975,3.0,0.0,0.0,0.0,0.0,0.0,11.0,3.3357,1.1567
Ypelaar,2012,10,23.0,0.9097,0.7481,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5162,0.5258
Ypelaar,2012,11,15.0,1.8195,1.4963,3.0,0.0,0.0,0.0,0.0,0.0,18.0,5.4584,1.8927
Ypelaar,2012,12,28.0,2.4259,1.995,2.0,0.0,0.0,0.0,0.0,0.0,16.0,4.8519,1.6824
Ypelaar,2013,1,20.0,0.6065,0.4988,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.7292,0.9464
Ypelaar,2013,2,14.0,1.5162,1.2469,4.0,0.3032,2.0408,0.0,0.0,0.0,18.0,5.4584,1.8927
Ypelaar,2013,3,15.0,3.9422,3.2419,2.0,0.9097,6.1224,1.0,0.3032,4.0,38.0,11.5233,3.9958
Ypelaar,2013,4,17.0,0.6065,0.4988,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.213,0.4206
Ypelaar,2013,5,9.0,2.7292,2.2444,1.0,1.213,8.1633,0.0,0.0,0.0,17.0,5.1551,1.7876
Ypelaar,2013,6,10.0,1.5162,1.2469,2.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0324,1.0515
Ypelaar,2013,7,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.2103
Ypelaar,2013,8,10.0,2.4259,1.995,1.0,0.6065,4.0816,1.0,0.3032,4.0,23.0,6.9746,2.4185
Ypelaar,2013,9,15.0,0.9097,0.7481,2.0,0.0,0.0,1.0,0.3032,4.0,8.0,2.4259,0.8412
Ypelaar,2013,10,16.0,0.6065,0.4988,0.0,0.3032,2.0408,0.0,0.0,0.0,14.0,4.2454,1.4721
Ypelaar,2013,11,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ypelaar,2013,12,7.0,1.213,0.9975,0.0,0.6065,4.0816,0.0,0.0,0.0,10.0,3.0324,1.0515
Ypelaar,2014,1,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.213,0.4206
Ypelaar,2014,2,11.0,0.9097,0.7481,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.8195,0.6309
Ypelaar,2014,3,7.0,0.0,0.0,1.0,0.6065,4.0816,0.0,0.0,0.0,6.0,1.8195,0.6309
Ypelaar,2014,4,16.0,2.1227,1.7456,2.0,0.3032,2.0408,0.0,0.0,0.0,26.0,7.8843,2.734
Ypelaar,2014,5,25.0,3.3357,2.7431,0.0,0.3032,2.0408,0.0,0.0,0.0,25.0,7.5811,2.6288
Ypelaar,2014,6,15.0,1.8195,1.4963,2.0,0.0,0.0,2.0,0.6065,8.0,14.0,4.2454,1.4721
Ypelaar,2014,7,13.0,4.2454,3.4913,2.0,1.5162,10.2041,0.0,0.0,0.0,36.0,10.9168,3.7855
Ypelaar,2014,8,17.0,2.7292,2.2444,2.0,0.0,0.0,0.0,0.0,0.0,21.0,6.3681,2.2082
Ypelaar,2014,9,16.0,10.3103,8.4788,0.0,0.9097,6.1224,0.0,0.0,0.0,49.0,14.8589,5.1525
Ypelaar,2014,10,8.0,2.1227,1.7456,0.0,0.0,0.0,1.0,0.3032,4.0,10.0,3.0324,1.0515
Ypelaar,2014,11,19.0,0.9097,0.7481,0.0,0.3032,2.0408,0.0,0.0,0.0,21.0,6.3681,2.2082
Ypelaar,2014,12,16.0,5.7616,4.7382,2.0,0.9097,6.1224,4.0,1.213,16.0,45.0,13.646,4.7319
Ypelaar,2015,1,16.0,2.7292,2.2444,1.0,0.0,0.0,1.0,0.3032,4.0,25.0,7.5811,2.6288
Ypelaar,2015,2,13.0,4.5487,3.7406,1.0,0.0,0.0,1.0,0.3032,4.0,29.0,8.7941,3.0494
Ypelaar,2015,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3032,0.1052
Ypelaar,2015,4,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ypelaar,2015,5,7.0,0.6065,0.4988,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.7292,0.9464
Ypelaar,2015,6,8.0,2.1227,1.7456,4.0,0.6065,4.0816,3.0,0.9097,12.0,22.0,6.6714,2.3134
Ypelaar,2015,7,14.0,1.5162,1.2469,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.7292,0.9464
Ypelaar,2015,8,8.0,1.8195,1.4963,2.0,0.6065,4.0816,0.0,0.0,0.0,19.0,5.7616,1.9979
Ypelaar,2015,9,12.0,4.2454,3.7037,0.0,0.0,0.0,0.0,0.0,0.0,31.0,9.4006,3.551
Ypelaar,2015,10,15.0,3.9422,3.4392,2.0,0.0,0.0,1.0,0.3032,4.0,27.0,8.1876,3.0928
Ypelaar,2015,11,8.0,6.0649,5.291,3.0,0.6065,5.7143,2.0,0.6065,8.0,36.0,10.9168,4.1237
Ypelaar,2015,12,11.0,0.6065,0.5291,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.2291
Ypelaar,2016,1,8.0,2.7292,2.381,3.0,0.3032,2.8571,2.0,0.6065,8.0,16.0,4.8519,1.8328
Ypelaar,2016,2,7.0,3.0324,2.6455,1.0,0.3032,2.8571,1.0,0.3032,4.0,25.0,7.5811,2.8637
Ypelaar,2016,3,14.0,3.0324,2.6455,2.0,0.0,0.0,0.0,0.0,0.0,17.0,5.1551,1.9473
Ypelaar,2016,4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3032,0.1145
Ypelaar,2016,5,9.0,0.3032,0.2646,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3032,0.1145
Ypelaar,2016,6,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9097,0.3436
Ypelaar,2016,7,10.0,12.7362,11.1111,4.0,1.213,11.4286,0.0,0.0,0.0,75.0,22.7433,8.5911
Ypelaar,2016,8,11.0,2.4259,2.1164,0.0,0.3032,2.8571,0.0,0.0,0.0,25.0,7.5811,2.8637
Ypelaar,2016,9,9.0,0.3032,0.2646,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.2291
Ypelaar,2016,10,14.0,0.9097,0.7937,1.0,0.0,0.0,0.0,0.0,0.0,15.0,4.5487,1.7182
Ypelaar,2016,11,12.0,0.9097,0.7937,1.0,0.0,0.0,1.0,0.3032,4.0,7.0,2.1227,0.8018
Ypelaar,2016,12,13.0,0.6065,0.5291,2.0,0.3032,2.8571,0.0,0.0,0.0,8.0,2.4259,0.9164
